timestamp,rain,temperature,snowfall,traffic_volume,road_id,borough,rush_hour,heavy_rain,temp_range,any_precipitation
2024-01-06 22:00:00,2.3466395e-09,33.1835,0.19291338,16,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-06 22:00:00,2.3466395e-09,33.1835,0.19291338,6,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-06 22:00:00,2.3466395e-09,33.1835,0.19291338,37,BROADWAY_NB,Queens,0,0,cold,1
2024-01-06 22:00:00,2.3466395e-09,33.1835,0.19291338,53,BROADWAY_SB,Queens,0,0,cold,1
2024-01-06 22:00:00,2.3466395e-09,33.1835,0.19291338,44,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-06 23:00:00,0.015748033,32.9135,0.19291338,18,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-06 23:00:00,0.015748033,32.9135,0.19291338,11,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-06 23:00:00,0.015748033,32.9135,0.19291338,38,BROADWAY_NB,Queens,0,0,cold,1
2024-01-06 23:00:00,0.015748033,32.9135,0.19291338,50,BROADWAY_SB,Queens,0,0,cold,1
2024-01-06 23:00:00,0.015748033,32.9135,0.19291338,36,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 00:00:00,0.015748033,33.0035,0.22047244,10,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 00:00:00,0.015748033,33.0035,0.22047244,9,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 00:00:00,0.015748033,33.0035,0.22047244,38,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 00:00:00,0.015748033,33.0035,0.22047244,58,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 00:00:00,0.015748033,33.0035,0.22047244,27,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 01:00:00,0.027559055,33.3635,0.08267717,13,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 01:00:00,0.027559055,33.3635,0.08267717,4,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 01:00:00,0.027559055,33.3635,0.08267717,43,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 01:00:00,0.027559055,33.3635,0.08267717,41,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 01:00:00,0.027559055,33.3635,0.08267717,24,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 02:00:00,0.03937008,34.1735,0.05511811,4,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 02:00:00,0.03937008,34.1735,0.05511811,5,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 02:00:00,0.03937008,34.1735,0.05511811,25,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 02:00:00,0.03937008,34.1735,0.05511811,38,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 02:00:00,0.03937008,34.1735,0.05511811,17,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 03:00:00,0.027559057,33.8135,0.13779527,6,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 03:00:00,0.027559057,33.8135,0.13779527,1,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 03:00:00,0.027559057,33.8135,0.13779527,28,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 03:00:00,0.027559057,33.8135,0.13779527,30,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 03:00:00,0.027559057,33.8135,0.13779527,17,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 04:00:00,0.027559053,34.4435,0.3031496,4,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 04:00:00,0.027559053,34.4435,0.3031496,4,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 04:00:00,0.027559053,34.4435,0.3031496,24,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 04:00:00,0.027559053,34.4435,0.3031496,41,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 04:00:00,0.027559053,34.4435,0.3031496,12,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 05:00:00,0.03543307,34.7135,0.027559055,3,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 05:00:00,0.03543307,34.7135,0.027559055,10,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 05:00:00,0.03543307,34.7135,0.027559055,13,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 05:00:00,0.03543307,34.7135,0.027559055,26,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 05:00:00,0.03543307,34.7135,0.027559055,7,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 06:00:00,0.035433073,35.7035,0.0,8,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 06:00:00,0.035433073,35.7035,0.0,21,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 06:00:00,0.035433073,35.7035,0.0,24,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 06:00:00,0.035433073,35.7035,0.0,32,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 06:00:00,0.035433073,35.7035,0.0,10,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 07:00:00,0.015748031,34.9835,0.0,11,METROPOLITAN AVENUE_WB,Brooklyn,1,0,cold,1
2024-01-07 07:00:00,0.015748031,34.9835,0.0,79,9 AVENUE_SB,Manhattan,1,0,cold,1
2024-01-07 07:00:00,0.015748031,34.9835,0.0,33,BROADWAY_NB,Queens,1,0,cold,1
2024-01-07 07:00:00,0.015748031,34.9835,0.0,42,BROADWAY_SB,Queens,1,0,cold,1
2024-01-07 07:00:00,0.015748031,34.9835,0.0,19,GRAND AVENUE_EB,Queens,1,0,cold,1
2024-01-07 08:00:00,0.0,35.5235,0.0,17,METROPOLITAN AVENUE_WB,Brooklyn,1,0,cold,0
2024-01-07 08:00:00,0.0,35.5235,0.0,16,9 AVENUE_SB,Manhattan,1,0,cold,0
2024-01-07 08:00:00,0.0,35.5235,0.0,35,BROADWAY_NB,Queens,1,0,cold,0
2024-01-07 08:00:00,0.0,35.5235,0.0,45,BROADWAY_SB,Queens,1,0,cold,0
2024-01-07 08:00:00,0.0,35.5235,0.0,31,GRAND AVENUE_EB,Queens,1,0,cold,0
2024-01-07 09:00:00,0.0,35.8835,0.0,41,METROPOLITAN AVENUE_WB,Brooklyn,1,0,cold,0
2024-01-07 09:00:00,0.0,35.8835,0.0,24,9 AVENUE_SB,Manhattan,1,0,cold,0
2024-01-07 09:00:00,0.0,35.8835,0.0,73,BROADWAY_NB,Queens,1,0,cold,0
2024-01-07 09:00:00,0.0,35.8835,0.0,42,BROADWAY_SB,Queens,1,0,cold,0
2024-01-07 09:00:00,0.0,35.8835,0.0,30,GRAND AVENUE_EB,Queens,1,0,cold,0
2024-01-07 10:00:00,0.0,36.4235,0.0,44,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-07 10:00:00,0.0,36.4235,0.0,21,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-07 10:00:00,0.0,36.4235,0.0,76,BROADWAY_NB,Queens,0,0,cold,0
2024-01-07 10:00:00,0.0,36.4235,0.0,50,BROADWAY_SB,Queens,0,0,cold,0
2024-01-07 10:00:00,0.0,36.4235,0.0,56,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-07 11:00:00,0.0,36.6035,0.0,27,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-07 11:00:00,0.0,36.6035,0.0,17,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-07 11:00:00,0.0,36.6035,0.0,85,BROADWAY_NB,Queens,0,0,cold,0
2024-01-07 11:00:00,0.0,36.6035,0.0,49,BROADWAY_SB,Queens,0,0,cold,0
2024-01-07 11:00:00,0.0,36.6035,0.0,67,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-07 12:00:00,0.0,36.2435,0.0,41,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-07 12:00:00,0.0,36.2435,0.0,26,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-07 12:00:00,0.0,36.2435,0.0,91,BROADWAY_NB,Queens,0,0,cold,0
2024-01-07 12:00:00,0.0,36.2435,0.0,66,BROADWAY_SB,Queens,0,0,cold,0
2024-01-07 12:00:00,0.0,36.2435,0.0,78,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-07 13:00:00,0.0,35.6135,0.027559055,28,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 13:00:00,0.0,35.6135,0.027559055,17,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 13:00:00,0.0,35.6135,0.027559055,82,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 13:00:00,0.0,35.6135,0.027559055,63,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 13:00:00,0.0,35.6135,0.027559055,69,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 14:00:00,0.023622049,35.4335,0.05511811,28,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 14:00:00,0.023622049,35.4335,0.05511811,25,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 14:00:00,0.023622049,35.4335,0.05511811,96,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 14:00:00,0.023622049,35.4335,0.05511811,65,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 14:00:00,0.023622049,35.4335,0.05511811,86,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 15:00:00,0.0,35.7035,0.22047244,28,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,1
2024-01-07 15:00:00,0.0,35.7035,0.22047244,62,9 AVENUE_SB,Manhattan,0,0,cold,1
2024-01-07 15:00:00,0.0,35.7035,0.22047244,92,BROADWAY_NB,Queens,0,0,cold,1
2024-01-07 15:00:00,0.0,35.7035,0.22047244,76,BROADWAY_SB,Queens,0,0,cold,1
2024-01-07 15:00:00,0.0,35.7035,0.22047244,56,GRAND AVENUE_EB,Queens,0,0,cold,1
2024-01-07 16:00:00,0.003937008,35.4335,0.027559055,64,METROPOLITAN AVENUE_WB,Brooklyn,1,0,cold,1
2024-01-07 16:00:00,0.003937008,35.4335,0.027559055,39,9 AVENUE_SB,Manhattan,1,0,cold,1
2024-01-07 16:00:00,0.003937008,35.4335,0.027559055,95,BROADWAY_NB,Queens,1,0,cold,1
2024-01-07 16:00:00,0.003937008,35.4335,0.027559055,65,BROADWAY_SB,Queens,1,0,cold,1
2024-01-07 16:00:00,0.003937008,35.4335,0.027559055,67,GRAND AVENUE_EB,Queens,1,0,cold,1
2024-01-07 17:00:00,0.03937008,34.4435,0.19291338,36,METROPOLITAN AVENUE_WB,Brooklyn,1,0,cold,1
2024-01-07 17:00:00,0.03937008,34.4435,0.19291338,22,9 AVENUE_SB,Manhattan,1,0,cold,1
2024-01-07 17:00:00,0.03937008,34.4435,0.19291338,81,BROADWAY_NB,Queens,1,0,cold,1
2024-01-07 17:00:00,0.03937008,34.4435,0.19291338,64,BROADWAY_SB,Queens,1,0,cold,1
2024-01-07 17:00:00,0.03937008,34.4435,0.19291338,75,GRAND AVENUE_EB,Queens,1,0,cold,1
2024-01-07 18:00:00,0.0118110245,34.6235,0.027559055,29,METROPOLITAN AVENUE_WB,Brooklyn,1,0,cold,1
2024-01-07 18:00:00,0.0118110245,34.6235,0.027559055,22,9 AVENUE_SB,Manhattan,1,0,cold,1
2024-01-07 18:00:00,0.0118110245,34.6235,0.027559055,102,BROADWAY_NB,Queens,1,0,cold,1
2024-01-07 18:00:00,0.0118110245,34.6235,0.027559055,67,BROADWAY_SB,Queens,1,0,cold,1
2024-01-07 18:00:00,0.0118110245,34.6235,0.027559055,58,GRAND AVENUE_EB,Queens,1,0,cold,1
2024-01-07 19:00:00,0.0,35.6135,0.0,26,METROPOLITAN AVENUE_WB,Brooklyn,1,0,cold,0
2024-01-07 19:00:00,0.0,35.6135,0.0,19,9 AVENUE_SB,Manhattan,1,0,cold,0
2024-01-07 19:00:00,0.0,35.6135,0.0,86,BROADWAY_NB,Queens,1,0,cold,0
2024-01-07 19:00:00,0.0,35.6135,0.0,68,BROADWAY_SB,Queens,1,0,cold,0
2024-01-07 19:00:00,0.0,35.6135,0.0,63,GRAND AVENUE_EB,Queens,1,0,cold,0
2024-01-07 20:00:00,0.0,36.2435,0.0,18,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-07 20:00:00,0.0,36.2435,0.0,6,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-07 20:00:00,0.0,36.2435,0.0,69,BROADWAY_NB,Queens,0,0,cold,0
2024-01-07 20:00:00,0.0,36.2435,0.0,65,BROADWAY_SB,Queens,0,0,cold,0
2024-01-07 20:00:00,0.0,36.2435,0.0,44,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-07 21:00:00,0.0,36.5135,0.0,11,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-07 21:00:00,0.0,36.5135,0.0,6,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-07 21:00:00,0.0,36.5135,0.0,71,BROADWAY_NB,Queens,0,0,cold,0
2024-01-07 21:00:00,0.0,36.5135,0.0,59,BROADWAY_SB,Queens,0,0,cold,0
2024-01-07 21:00:00,0.0,36.5135,0.0,35,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-07 22:00:00,0.0,35.4335,0.0,14,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-07 22:00:00,0.0,35.4335,0.0,7,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-07 22:00:00,0.0,35.4335,0.0,69,BROADWAY_NB,Queens,0,0,cold,0
2024-01-07 22:00:00,0.0,35.4335,0.0,59,BROADWAY_SB,Queens,0,0,cold,0
2024-01-07 22:00:00,0.0,35.4335,0.0,32,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-07 23:00:00,0.0,33.9935,0.0,9,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-07 23:00:00,0.0,33.9935,0.0,17,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-07 23:00:00,0.0,33.9935,0.0,46,BROADWAY_NB,Queens,0,0,cold,0
2024-01-07 23:00:00,0.0,33.9935,0.0,49,BROADWAY_SB,Queens,0,0,cold,0
2024-01-07 23:00:00,0.0,33.9935,0.0,22,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-08 00:00:00,0.0,34.1735,0.0,5,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-08 00:00:00,0.0,34.1735,0.0,20,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-08 00:00:00,0.0,34.1735,0.0,23,BROADWAY_NB,Queens,0,0,cold,0
2024-01-08 00:00:00,0.0,34.1735,0.0,30,BROADWAY_SB,Queens,0,0,cold,0
2024-01-08 00:00:00,0.0,34.1735,0.0,25,GRAND AVENUE_EB,Queens,0,0,cold,0
2024-01-08 01:00:00,0.0,33.4535,0.0,9,METROPOLITAN AVENUE_WB,Brooklyn,0,0,cold,0
2024-01-08 01:00:00,0.0,33.4535,0.0,3,9 AVENUE_SB,Manhattan,0,0,cold,0
2024-01-08 01:00:00,0.0,33.4535,0.0,29,BROADWAY_NB,Queens,0,0,cold,0
2024-01-08 01:00:00,0.0,33.4535,0.0,23,BROADWAY_SB,Queens,0,0,cold,0
